CROWN_FIRE_SPOTTING_PERCENT_MIN,CROWN_FIRE_SPOTTING_PERCENT_MAX,ENABLE_SURFACE_FIRE_SPOTTING,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MIN,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MAX,CRITICAL_SPOTTING_FIRELINE_INTENSITY,SPOTTING_DISTRIBUTION_TYPE,MEAN_SPOTTING_DIST_MIN,MEAN_SPOTTING_DIST_MAX,NORMALIZED_SPOTTING_DIST_VARIANCE_MIN,NORMALIZED_SPOTTING_DIST_VARIANCE_MAX,SPOT_WS_EXP_LO,SPOT_WS_EXP_HI,SPOT_FLIN_EXP_LO,SPOT_FLIN_EXP_HI,NEMBERS_MIN,NEMBERS_MAX_LO,NEMBERS_MAX_HI,PIGN_MIN,PIGN_MAX,CROWN_FIRE_MODEL,INPUT_DIR,WIND_SPEED,WIND_DIRECTION,CC,CBH,CBD,CH,M1,M10,M100,Run Number
0.1,0.8,.TRUE.,0.1,0.7,3586.0,'LOGNORMAL',1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1,1,6,0.0,48.0,0,inputs,7.4,210.9,-0.03,2.62,0.01,5.09,-0.02,0.08,-0.0,783
0.1,0.8,.TRUE.,0.1,0.7,3586.0,'LOGNORMAL',1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1,1,6,0.0,48.0,0,inputs,12.4,210.9,-0.03,2.62,0.01,5.09,-0.02,0.08,-0.0,784
0.1,0.8,.TRUE.,0.1,0.7,3586.0,'LOGNORMAL',1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1,1,6,0.0,48.0,0,inputs,7.4,-295.3,-0.03,2.62,0.01,5.09,-0.02,0.08,-0.0,785
0.1,0.8,.TRUE.,0.1,0.7,3586.0,'LOGNORMAL',1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1,1,6,0.0,48.0,0,inputs,7.4,210.9,0.01,2.62,0.01,5.09,-0.02,0.08,-0.0,786
0.1,0.8,.TRUE.,0.1,0.7,3586.0,'LOGNORMAL',1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1,1,6,0.0,48.0,0,inputs,7.4,210.9,-0.03,4.34,0.01,5.09,-0.02,0.08,-0.0,787
0.1,0.8,.TRUE.,0.1,0.7,3586.0,'LOGNORMAL',1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1,1,6,0.0,48.0,0,inputs,7.4,210.9,-0.03,2.62,0.01,4.76,-0.02,0.08,-0.0,788
0.1,0.8,.TRUE.,0.1,0.7,3586.0,'LOGNORMAL',1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1,1,6,0.0,48.0,0,inputs,7.4,210.9,-0.03,2.62,-0.06,5.09,-0.02,0.08,-0.0,789
0.1,0.8,.TRUE.,0.1,0.7,3586.0,'LOGNORMAL',1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1,1,6,0.0,48.0,0,inputs,7.4,210.9,-0.03,2.62,0.01,5.09,-0.05,0.08,-0.0,790
0.1,0.8,.TRUE.,0.1,0.7,3586.0,'LOGNORMAL',1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1,1,6,0.0,48.0,0,inputs,7.4,210.9,-0.03,2.62,0.01,5.09,-0.02,0.04,-0.0,791
0.1,0.8,.TRUE.,0.1,0.7,3586.0,'LOGNORMAL',1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1,1,6,0.0,48.0,0,inputs,7.4,210.9,-0.03,2.62,0.01,5.09,-0.02,0.08,0.04,792
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,793
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,794
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,795
0.1,0.1,.TRUE.,0.1,0.4,3586.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,796
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,797
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,674.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,798
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,799
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.9,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,800
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,801
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,6,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,802
0.1,0.1,.TRUE.,0.1,0.7,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,803
0.1,0.8,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,804
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,48.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,805
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,806
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,7.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,807
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,210.9,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,808
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,-0.03,4.34,-0.06,4.76,-0.05,0.04,0.04,809
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,2.62,-0.06,4.76,-0.05,0.04,0.04,810
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,5.09,-0.05,0.04,0.04,811
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,0.01,4.76,-0.05,0.04,0.04,812
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.02,0.04,0.04,813
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.08,0.04,814
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,-0.0,815
0.1,0.1,.TRUE.,0.1,0.4,1477.0,'LOGNORMAL',1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1,1,3,0.0,28.0,0,inputs,12.4,-295.3,0.01,4.34,-0.06,4.76,-0.05,0.04,0.04,816
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,817
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,818
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,819
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,820
0.1,0.4,.TRUE.,0.1,0.2,4477.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,821
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,822
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,823
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,824
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.2,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,825
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.8,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,826
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,6,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,827
0.1,0.4,.TRUE.,0.1,0.9,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,828
0.1,0.6,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,829
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,77.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,830
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,831
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,2.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,832
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,64.7,0.07,-2.38,-1.91,-0.09,0.08,-0.02,0.1,833
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,-0.09,-2.38,-1.91,-0.09,0.08,-0.02,0.1,834
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-0.66,-1.91,-0.09,0.08,-0.02,0.1,835
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-2.24,-0.09,0.08,-0.02,0.1,836
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,0.04,0.08,-0.02,0.1,837
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.05,-0.02,0.1,838
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.06,0.1,839
0.1,0.4,.TRUE.,0.1,0.2,586.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1,1,3,0.0,97.0,2,inputs,17.4,-149.1,0.07,-2.38,-1.91,-0.09,0.08,-0.02,-0.06,840
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,841
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,842
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,843
0.1,0.6,.TRUE.,0.1,0.9,586.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,844
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,845
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,1667.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,846
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,847
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.5,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,848
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.9,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,849
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,3,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,850
0.1,0.6,.TRUE.,0.1,0.2,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,851
0.1,0.4,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,852
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,97.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,853
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,854
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,17.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,855
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,-149.1,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,856
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,0.07,-0.66,-2.24,0.04,0.05,-0.06,-0.06,857
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-2.38,-2.24,0.04,0.05,-0.06,-0.06,858
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-1.91,0.04,0.05,-0.06,-0.06,859
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,-0.09,0.05,-0.06,-0.06,860
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.08,-0.06,-0.06,861
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.02,-0.06,862
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,0.1,863
0.1,0.6,.TRUE.,0.1,0.9,4477.0,'LOGNORMAL',1.0,457.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,77.0,2,inputs,2.4,64.7,-0.09,-0.66,-2.24,0.04,0.05,-0.06,-0.06,864
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,865
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,866
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,867
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,868
0.1,0.2,.TRUE.,0.1,0.5,2977.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,869
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,870
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1946.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,871
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,3.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,872
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.8,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,873
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.2,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,874
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,875
0.1,0.2,.TRUE.,0.1,0.6,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,876
0.1,0.8,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,877
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,52.0,0,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,878
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,2,inputs,12.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,879
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,17.4,30.9,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,880
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,-115.3,0.02,0.12,-5.41,0.06,-0.07,-0.07,-0.05,881
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.06,0.12,-5.41,0.06,-0.07,-0.07,-0.05,882
0.1,0.2,.TRUE.,0.1,0.5,5086.0,'LOGNORMAL',1.0,1170.0,1.0,2.0,0.1,0.2,0.1,0.7,1,1,2,0.0,23.0,0,inputs,12.4,30.9,0.02,1.84,-5.41,0.06,-0.07,-0.07,-0.05,883
