CROWN_FIRE_SPOTTING_PERCENT_MIN,CROWN_FIRE_SPOTTING_PERCENT_MAX,ENABLE_SURFACE_FIRE_SPOTTING,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MIN,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MAX,CRITICAL_SPOTTING_FIRELINE_INTENSITY,SPOTTING_DISTRIBUTION_TYPE,MEAN_SPOTTING_DIST_MIN,MEAN_SPOTTING_DIST_MAX,NORMALIZED_SPOTTING_DIST_VARIANCE_MIN,NORMALIZED_SPOTTING_DIST_VARIANCE_MAX,SPOT_WS_EXP_LO,SPOT_WS_EXP_HI,SPOT_FLIN_EXP_LO,SPOT_FLIN_EXP_HI,NEMBERS_MIN,NEMBERS_MAX_LO,NEMBERS_MAX_HI,PIGN_MIN,PIGN_MAX,CROWN_FIRE_MODEL,INPUT_DIR,WIND_SPEED,WIND_DIRECTION,CC,CBH,CBD,CH,M1,M10,M100,Run Number
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,99
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,100
0.1,0.7,.TRUE.,0.1,0.9,2438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,101
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,102
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,103
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,104
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,105
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,106
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,3,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,107
0.1,0.7,.TRUE.,0.1,0.2,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,108
0.1,0.8,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,109
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,23.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,110
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,0,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,111
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,5.6,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,112
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.07,113
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,0.03,3.44,-6.56,-0.04,0.09,-0.07,0.07,114
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,-3.44,-6.56,-0.04,0.09,-0.07,0.07,115
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-0.04,1.31,0.09,-0.07,0.07,116
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,0.04,0.09,-0.07,0.07,117
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.06,-0.07,0.07,118
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,0.06,0.07,119
0.1,0.7,.TRUE.,0.1,0.9,5438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,6,0.0,91.0,2,inputs,11.9,-157.5,-0.09,3.44,-6.56,-0.04,0.09,-0.07,0.09,120
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,121
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,122
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,123
0.1,0.8,.TRUE.,0.1,0.2,5438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,124
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,125
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,449.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,126
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,127
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,128
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.8,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,129
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,6,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,130
0.1,0.8,.TRUE.,0.1,0.9,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,131
0.1,0.7,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,132
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,91.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,133
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,2,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,134
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,11.9,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,135
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,136
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,-0.09,-3.44,0.04,1.31,0.06,0.06,0.09,137
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,3.44,0.04,1.31,0.06,0.06,0.09,138
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,-6.56,0.04,0.06,0.06,0.09,139
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,-0.04,1.31,0.06,0.06,0.09,140
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.09,0.06,0.09,141
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,-0.07,0.09,142
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.07,143
0.1,0.8,.TRUE.,0.1,0.2,2438.0,'LOGNORMAL',1.0,945.0,1.0,3.0,0.1,0.2,0.1,0.2,1,1,3,0.0,23.0,0,inputs,5.6,-157.5,0.03,-3.44,0.04,1.31,0.06,0.06,0.09,144
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,145
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,146
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,147
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,148
0.1,0.2,.TRUE.,0.1,0.4,5438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,149
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,150
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,151
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,152
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.7,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,153
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.6,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,154
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,5,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,155
0.1,0.2,.TRUE.,0.1,0.7,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,156
0.1,0.3,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,157
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,72.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,158
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,159
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,15.6,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,160
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.03,161
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,-0.07,-1.56,0.06,0.44,-0.01,0.03,-0.03,162
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,1.56,0.06,0.44,-0.01,0.03,-0.03,163
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,-5.69,0.06,-0.01,0.03,-0.03,164
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,-0.06,0.44,-0.01,0.03,-0.03,165
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.04,0.03,-0.03,166
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,-0.04,-0.03,167
0.1,0.2,.TRUE.,0.1,0.4,2438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.6,0.1,0.3,1,1,3,0.0,41.0,2,inputs,1.9,202.5,0.01,-1.56,0.06,0.44,-0.01,0.03,-0.01,168
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,169
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,170
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,171
0.1,0.3,.TRUE.,0.1,0.7,2438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,172
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,173
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1442.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,174
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,175
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.6,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,176
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.3,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,177
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,3,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,178
0.1,0.3,.TRUE.,0.1,0.4,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,179
0.1,0.2,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,180
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,41.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,181
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,182
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,1.9,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,183
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,184
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,0.01,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,185
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,-1.56,-5.69,-0.06,-0.04,-0.04,-0.01,186
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-0.06,0.44,-0.04,-0.04,-0.01,187
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,0.06,-0.04,-0.04,-0.01,188
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.01,-0.04,-0.01,189
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,0.03,-0.01,190
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.03,191
0.1,0.3,.TRUE.,0.1,0.7,5438.0,'LOGNORMAL',1.0,1938.0,1.0,2.0,0.1,0.7,0.1,0.6,1,1,5,0.0,72.0,2,inputs,15.6,202.5,-0.07,1.56,-5.69,-0.06,-0.04,-0.04,-0.01,192
0.1,0.1,.TRUE.,0.1,1.0,1688.0,'LOGNORMAL',1.0,1690.0,1.0,3.0,0.1,0.3,0.1,0.6,1,1,4,0.0,78.0,0,inputs,4.4,292.5,0.03,-0.31,-4.81,-0.07,0.02,0.06,0.09,193
0.1,0.1,.TRUE.,0.1,1.0,1688.0,'LOGNORMAL',1.0,1690.0,1.0,3.0,0.1,0.3,0.1,0.6,1,1,4,0.0,78.0,0,inputs,4.4,292.5,0.03,-0.31,-4.81,-0.07,0.02,0.06,0.09,194
0.1,0.1,.TRUE.,0.1,1.0,1688.0,'LOGNORMAL',1.0,1690.0,1.0,3.0,0.1,0.3,0.1,0.6,1,1,4,0.0,78.0,0,inputs,4.4,292.5,0.03,-0.31,-4.81,-0.07,0.02,0.06,0.09,195
0.1,0.1,.TRUE.,0.1,1.0,1688.0,'LOGNORMAL',1.0,1690.0,1.0,3.0,0.1,0.3,0.1,0.6,1,1,4,0.0,78.0,0,inputs,4.4,292.5,0.03,-0.31,-4.81,-0.07,0.02,0.06,0.09,196
0.1,0.1,.TRUE.,0.1,1.0,1688.0,'LOGNORMAL',1.0,1690.0,1.0,3.0,0.1,0.3,0.1,0.6,1,1,4,0.0,78.0,0,inputs,4.4,292.5,0.03,-0.31,-4.81,-0.07,0.02,0.06,0.09,197
0.1,0.1,.TRUE.,0.1,1.0,1688.0,'LOGNORMAL',1.0,1690.0,1.0,3.0,0.1,0.3,0.1,0.6,1,1,4,0.0,78.0,0,inputs,4.4,292.5,0.03,-0.31,-4.81,-0.07,0.02,0.06,0.09,198
0.1,0.1,.TRUE.,0.1,1.0,1688.0,'LOGNORMAL',1.0,201.0,1.0,3.0,0.1,0.3,0.1,0.6,1,1,4,0.0,78.0,0,inputs,4.4,292.5,0.03,-0.31,-4.81,-0.07,0.02,0.06,0.09,199
0.1,0.1,.TRUE.,0.1,1.0,1688.0,'LOGNORMAL',1.0,1690.0,1.0,2.0,0.1,0.3,0.1,0.6,1,1,4,0.0,78.0,0,inputs,4.4,292.5,0.03,-0.31,-4.81,-0.07,0.02,0.06,0.09,200
